WA Num,Well Name,Operator,Abandoned Status Date,Casing Cutoff Flag,COR Flag
25559,TEI  HZ KOMIE D-A047-J/094-O-02,Tallahassee Exploration Inc.,24-FEB-2020,Y,N
24418,TEI   KOMIE D- 047-J/094-O-02,Tallahassee Exploration Inc.,24-FEB-2020,Y,N
13490,NTE CANADA  HZ THETLAANDOA D- 097-C/094-P-06,NTE Energy Canada Ltd.,24-FEB-2020,Y,N
07003,CNRL   SIKANNI C- 041-I/094-G-03,Canadian Natural Resources Limited,24-FEB-2020,Y,N
18979,TAQA NORTH   CHINCHAGA A- 066-A/094-H-08,TAQA North Ltd.,24-FEB-2020,Y,N
05797,CNRL   SIKANNI B- 014-A/094-G-06,Canadian Natural Resources Limited,23-FEB-2020,Y,N
20501,TAQA NORTH   CHINCHAGA B- 054-A/094-H-08,TAQA North Ltd.,23-FEB-2020,Y,Y
20443,TAQA NORTH   CHINCHAGA D- 054-A/094-H-08,TAQA North Ltd.,23-FEB-2020,Y,N
26663,TEI   KOMIE A- 027-I/094-O-01,Tallahassee Exploration Inc.,23-FEB-2020,Y,N
20458,TAQA NORTH   CHINCHAGA C- 053-A/094-H-08,TAQA North Ltd.,23-FEB-2020,Y,Y
08903,SATURN   SILVER D- 031-L/094-H-06,Saturn Oil & Gas Inc.,22-FEB-2020,Y,N
15532,TAQA NORTH   CHINCHAGA D- 043-B/094-H-08,TAQA North Ltd.,22-FEB-2020,Y,N
25034,TAQA NORTH   DRAKE C- 042-B/094-H-08,TAQA North Ltd.,22-FEB-2020,Y,Y
26631,TEI   KOMIE A- 051-J/094-O-01,Tallahassee Exploration Inc.,22-FEB-2020,Y,N
14350,TAQA NORTH   CHINCHAGA A- 074-A/094-H-08,TAQA North Ltd.,22-FEB-2020,Y,Y
08918,SATURN   SILVER D- 048-K/094-H-06,Saturn Oil & Gas Inc.,22-FEB-2020,Y,N
12952,NTE CANADA  HZ S THETLAANDOA C- 043-D/094-P-06,NTE Energy Canada Ltd.,22-FEB-2020,Y,N
13322,CHEVRON WOODSIDE  TRAIL B- 002-H/094-O-10,Chevron Canada Limited,21-FEB-2020,Y,N
13323,CHEVRON WOODSIDE  TRAIL B- 091-B/094-O-10,Chevron Canada Limited,21-FEB-2020,Y,N
10300,TAQA NORTH   CHINCHAGA C- 045-A/094-H-08,TAQA North Ltd.,21-FEB-2020,Y,N
15530,TAQA NORTH   CHINCHAGA B- 047-A/094-H-08,TAQA North Ltd.,21-FEB-2020,Y,Y
22483,ORPHAN TERRA  LADYFERN D- 070-A/094-H-01,Orphan Fund,21-FEB-2020,Y,N
25854,TEI   SNAKE RIVER C- 031-E/094-O-01,Tallahassee Exploration Inc.,21-FEB-2020,Y,N
15498,CHEVRON WOODSIDE  TRAIL B- 048-A/094-O-10,Chevron Canada Limited,21-FEB-2020,Y,Y
14650,TAQA NORTH   CHINCHAGA B- 061-B/094-H-08,TAQA North Ltd.,21-FEB-2020,Y,Y
14966,ENERPLUS ET AL  TOMMY A- 056-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,Y
10027,ENERPLUS ET AL  TOMMY A- 075-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,Y
18751,NTE CANADA ET AL  THETLAANDOA A- 073-G/094-P-06,NTE Energy Canada Ltd.,20-FEB-2020,Y,N
22482,ORPHAN TERRA  LADYFERN C-A049-A/094-H-01,Orphan Fund,20-FEB-2020,Y,N
21015,ORPHAN TERRA  LADYFERN B- 038-A/094-H-01,Orphan Fund,20-FEB-2020,Y,Y
10758,ENERPLUS ET AL  TOMMY D- 084-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,Y
10021,ENERPLUS ET AL  TOMMY D- 076-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,Y
20057,ENERPLUS   TOMMY A- 095-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,Y
20055,ENERPLUS   TOMMY D- 066-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,Y
20913,ORPHAN TERRA  LADYFERN D- 060-A/094-H-01,Orphan Fund,20-FEB-2020,Y,Y
20912,ORPHAN TERRA  LADYFERN B- 055-A/094-H-01,Orphan Fund,20-FEB-2020,Y,N
20914,ORPHAN TERRA  LADYFERN B- 077-A/094-H-01,Orphan Fund,20-FEB-2020,Y,Y
22480,ORPHAN TERRA  LADYFERN A- 041-B/094-H-01,Orphan Fund,20-FEB-2020,Y,N
20518,TAQA NORTH   CHINCHAGA B-A044-A/094-H-08,TAQA North Ltd.,20-FEB-2020,Y,N
24805,ENERPLUS   TOMMY A- 084-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,N
24806,ENERPLUS   TOMMY B- 083-L/094-G-09,Enerplus Corporation,20-FEB-2020,Y,Y
14604,TAQA NORTH   CHINCHAGA B- 044-A/094-H-08,TAQA North Ltd.,20-FEB-2020,Y,N
24950,TAQA NORTH   CHINCHAGA C- 046-A/094-H-08,TAQA North Ltd.,19-FEB-2020,Y,Y
21158,ORPHAN TERRA  DRAKE A- 032-B/094-H-01,Orphan Fund,19-FEB-2020,Y,Y
28249,TEI   SNAKE B- 019-F/094-O-02,Tallahassee Exploration Inc.,19-FEB-2020,Y,N
22741,KXL   LADYFERN D- 050-J/094-H-01,KXL Exploration Ltd.,18-FEB-2020,Y,N
03567,SATURN   SILVER C- 094-K/094-H-06,Saturn Oil & Gas Inc.,18-FEB-2020,Y,N
06317,CNRL   SIKANNI A- 094-I/094-G-03,Canadian Natural Resources Limited,18-FEB-2020,Y,N
20517,TAQA NORTH   CHINCHAGA B-A047-A/094-H-08,TAQA North Ltd.,18-FEB-2020,Y,Y
08518,SATURN   SILVER C- 086-K/094-H-06,Saturn Oil & Gas Inc.,18-FEB-2020,Y,N
14890,KXL   LADYFERN C- 040-J/094-H-01,KXL Exploration Ltd.,18-FEB-2020,Y,N
19252,KXL   LADYFERN C- 041-K/094-H-01,KXL Exploration Ltd.,18-FEB-2020,Y,N
14306,ORPHAN TERRA  LADYFERN C- 094-G/094-H-01,Orphan Fund,17-FEB-2020,Y,N
19228,ORPHAN TERRA  LADYFERN B-A095-G/094-H-01,Orphan Fund,17-FEB-2020,Y,Y
20475,TAQA NORTH   CHINCHAGA D- 036-A/094-H-08,TAQA North Ltd.,17-FEB-2020,Y,N
19251,KXL   LADYFERN B- 031-K/094-H-01,KXL Exploration Ltd.,17-FEB-2020,Y,N
20444,TAQA NORTH   CHINCHAGA C- 038-A/094-H-08,TAQA North Ltd.,17-FEB-2020,Y,Y
14907,ORPHAN TERRA  LADYFERN D- 012-J/094-H-01,Orphan Fund,16-FEB-2020,Y,Y
18460,ORPHAN TERRA  LADYFERN D- 002-J/094-H-01,Orphan Fund,16-FEB-2020,Y,Y
18753,NTE CANADA   S THETLAANDOA A- 024-D/094-P-06,NTE Energy Canada Ltd.,16-FEB-2020,Y,N
18475,ORPHAN TERRA  LADYFERN C- 025-J/094-H-01,Orphan Fund,16-FEB-2020,Y,Y
24847,TAQA NORTH   CHINCHAGA D- 037-A/094-H-08,TAQA North Ltd.,16-FEB-2020,Y,Y
13857,NTE CANADA   S THETLAANDOA D- 033-D/094-P-06,NTE Energy Canada Ltd.,16-FEB-2020,Y,N
20514,TAQA NORTH   CHINCHAGA D- 027-A/094-H-08,TAQA North Ltd.,16-FEB-2020,Y,Y
10501,SATURN ET AL  SILVER D- 041-K/094-H-06,Saturn Oil & Gas Inc.,15-FEB-2020,Y,N
24867,TAQA NORTH   CHINCHAGA D- 044-A/094-H-08,TAQA North Ltd.,15-FEB-2020,Y,N
19237,ORPHAN TERRA  LADYFERN D- 004-J/094-H-01,Orphan Fund,15-FEB-2020,Y,Y
24882,TAQA NORTH   CHINCHAGA A- 025-A/094-H-08,TAQA North Ltd.,15-FEB-2020,Y,N
15522,TAQA NORTH   CHINCHAGA C- 025-A/094-H-08,TAQA North Ltd.,15-FEB-2020,Y,N
16925,NTE CANADA   S THETLAANDOA C- 004-D/094-P-06,NTE Energy Canada Ltd.,14-FEB-2020,Y,N
19240,ORPHAN TERRA  LADYFERN A- 036-J/094-H-01,Orphan Fund,14-FEB-2020,Y,Y
20519,TAQA NORTH   CHINCHAGA B- 014-A/094-H-08,TAQA North Ltd.,14-FEB-2020,Y,N
04213,SATURN   SILVER A- 007-C/094-H-11,Saturn Oil & Gas Inc.,14-FEB-2020,Y,N
24912,TAQA NORTH   CHINCHAGA B- 015-A/094-H-08,TAQA North Ltd.,14-FEB-2020,Y,Y
14834,ORPHAN TERRA  LADYFERN B- 016-J/094-H-01,Orphan Fund,14-FEB-2020,Y,Y
13150,TRANSACTION ET AL  NOEL A- 087-B/093-P-01,Transaction Oil & Gas Ventures Inc.,14-FEB-2020,Y,N
18473,ORPHAN TERRA  LADYFERN C-A014-J/094-H-01,Orphan Fund,14-FEB-2020,Y,Y
16868,CNRL HUSKY  ELBOW D-A013-E/094-G-02,Canadian Natural Resources Limited,14-FEB-2020,Y,N
18461,ORPHAN TERRA  LADYFERN A- 018-J/094-H-01,Orphan Fund,13-FEB-2020,Y,N
20964,SATURN ET AL  SILVER C- 082-L/094-H-06,Saturn Oil & Gas Inc.,13-FEB-2020,Y,N
20461,TAQA NORTH   CHINCHAGA C- 092-I/094-H-01,TAQA North Ltd.,12-FEB-2020,Y,N
18966,TAQA NORTH   CHINCHAGA B- 003-A/094-H-08,TAQA North Ltd.,12-FEB-2020,Y,N
12363,CNRL ET AL HZ BUICK  06-19-088-19,Canadian Natural Resources Limited,12-FEB-2020,Y,N
08902,SATURN   SILVER B- 052-L/094-H-06,Saturn Oil & Gas Inc.,12-FEB-2020,Y,N
04792,ORPHAN TERRA  WILDER  10-12-083-20,Orphan Fund,12-FEB-2020,Y,N
21141,CNRL ET AL  BUICK  09-35-088-19,Canadian Natural Resources Limited,11-FEB-2020,Y,N
17617,TAQA NORTH   DRAKE C- 088-K/094-H-01,TAQA North Ltd.,11-FEB-2020,Y,N
21156,CNRL   BUICK D- 025-L/094-A-10,Canadian Natural Resources Limited,11-FEB-2020,Y,N
12840,CNRL  HZ BUICK  01-26-088-20,Canadian Natural Resources Limited,11-FEB-2020,Y,N
18148,CNRL   BUICK D- 078-I/094-A-11,Canadian Natural Resources Limited,10-FEB-2020,Y,N
13148,CNRL   BUICK D- 073-L/094-A-10,Canadian Natural Resources Limited,10-FEB-2020,Y,N
20477,TAQA NORTH   CHINCHAGA D- 056-A/094-H-08,TAQA North Ltd.,10-FEB-2020,Y,Y
15517,TAQA NORTH   CHINCHAGA C- 056-A/094-H-08,TAQA North Ltd.,10-FEB-2020,Y,Y
13334,CNRL ET AL  BUICK C- 007-D/094-A-15,Canadian Natural Resources Limited,09-FEB-2020,Y,N
12096,CNRL ET AL  BUICK  11-32-088-19,Canadian Natural Resources Limited,09-FEB-2020,Y,N
18968,TAQA NORTH   CHINCHAGA D- 049-A/094-H-08,TAQA North Ltd.,09-FEB-2020,Y,Y
21155,CNRL ET AL  BUICK D- 027-L/094-A-10,Canadian Natural Resources Limited,09-FEB-2020,Y,N
09633,SATURN   SILVER C- 088-L/094-H-06,Saturn Oil & Gas Inc.,09-FEB-2020,Y,N
20495,TAQA NORTH   CHINCHAGA C- 058-A/094-H-08,TAQA North Ltd.,09-FEB-2020,Y,N
18960,TAQA NORTH   CHINCHAGA A- 069-A/094-H-08,TAQA North Ltd.,08-FEB-2020,Y,Y
16915,NTE CANADA   S THETLAANDOA A- 054-E/094-P-06,NTE Energy Canada Ltd.,08-FEB-2020,Y,N
13408,CNRL ET AL  BUICK C- 039-D/094-A-15,Canadian Natural Resources Limited,08-FEB-2020,Y,N
14063,CNRL ET AL  BUICK C- 021-D/094-A-15,Canadian Natural Resources Limited,08-FEB-2020,Y,N
03255,CNRL   BUICK D- 037-D/094-A-15,Canadian Natural Resources Limited,08-FEB-2020,Y,N
19797,CNRL   BUICK  16-25-088-20,Canadian Natural Resources Limited,07-FEB-2020,Y,N
16940,NTE CANADA ET AL  THETLAANDOA C- 078-E/094-P-06,NTE Energy Canada Ltd.,07-FEB-2020,Y,N
24964,TAQA NORTH   CHINCHAGA C- 061-B/094-H-08,TAQA North Ltd.,07-FEB-2020,Y,Y
08523,SATURN ET AL  SILVER D- 048-B/094-H-11,Saturn Oil & Gas Inc.,07-FEB-2020,Y,N
17938,CNRL   BUICK  11-25-088-20,Canadian Natural Resources Limited,07-FEB-2020,Y,N
15520,TAQA NORTH   CHINCHAGA C- 071-B/094-H-08,TAQA North Ltd.,07-FEB-2020,Y,N
13360,CNRL ET AL  BUICK  08-36-088-20,Canadian Natural Resources Limited,07-FEB-2020,Y,N
15523,TAQA NORTH   CHINCHAGA A- 083-A/094-H-08,TAQA North Ltd.,06-FEB-2020,Y,Y
20468,TAQA NORTH   CHINCHAGA A- 060-A/094-H-08,TAQA North Ltd.,06-FEB-2020,Y,Y
19820,CNRL   BUICK D- 016-I/094-A-11,Canadian Natural Resources Limited,06-FEB-2020,Y,N
12910,SATURN   SILVER D- 069-J/094-H-06,Saturn Oil & Gas Inc.,05-FEB-2020,Y,N
17583,TAQA NORTH ET AL  DRAKE B-A039-K/094-H-01,TAQA North Ltd.,05-FEB-2020,Y,N
03750,TAQA NORTH   LAUREL D- 019-C/094-H-01,TAQA North Ltd.,05-FEB-2020,Y,N
09011,TAQA NORTH   DRAKE A- 027-F/094-H-01,TAQA North Ltd.,05-FEB-2020,Y,Y
20819,SATURN   SILVER A- 082-K/094-H-06,Saturn Oil & Gas Inc.,05-FEB-2020,Y,N
20892,SATURN   SILVER C- 084-K/094-H-06,Saturn Oil & Gas Inc.,04-FEB-2020,Y,N
17579,TAQA NORTH ET AL  DRAKE D- 048-K/094-H-01,TAQA North Ltd.,04-FEB-2020,Y,N
12924,PEA   EKWAN D- 043-D/094-I-09,Pieridae Alberta Production Ltd.,01-FEB-2020,Y,N
17002,PEA   EKWAN C- 078-D/094-I-10,Pieridae Alberta Production Ltd.,01-FEB-2020,Y,N
14108,PEA   SAHTANEH B- 096-J/094-I-12,Pieridae Alberta Production Ltd.,31-JAN-2020,Y,N
20515,TAQA NORTH ET AL  LADYFERN A- 049-J/094-H-01,TAQA North Ltd.,29-JAN-2020,Y,N
12582,CNRL  HZ BUICK  01-25-088-20,Canadian Natural Resources Limited,28-JAN-2020,Y,N
16460,CNRL   BUICK A01-25-088-20,Canadian Natural Resources Limited,28-JAN-2020,Y,N
21229,ORPHAN TERRA  LADYFERN C-A047-J/094-H-01,Orphan Fund,27-JAN-2020,Y,Y
19241,ORPHAN TERRA  LADYFERN C- 021-K/094-H-01,Orphan Fund,27-JAN-2020,Y,Y
19234,ORPHAN TERRA  LADYFERN C- 027-J/094-H-01,Orphan Fund,27-JAN-2020,Y,Y
14638,CNRL ET AL  BUICK B- 070-D/094-A-15,Canadian Natural Resources Limited,27-JAN-2020,Y,N
07479,CNRL   BUICK  09-34-088-20,Canadian Natural Resources Limited,27-JAN-2020,Y,N
19243,ORPHAN TERRA  LADYFERN C- 047-J/094-H-01,Orphan Fund,27-JAN-2020,Y,Y
18129,CNRL   BUICK  09-35-088-20,Canadian Natural Resources Limited,27-JAN-2020,Y,N
21132,ORPHAN TERRA  DRAKE A- 038-B/094-H-08,Orphan Fund,26-JAN-2020,Y,N
13856,CNRL  HZ BUICK D-A065-A/094-A-14,Canadian Natural Resources Limited,26-JAN-2020,Y,N
18459,ORPHAN TERRA  LADYFERN C- 029-J/094-H-01,Orphan Fund,26-JAN-2020,Y,Y
14666,ORPHAN TERRA  LADYFERN B- 020-J/094-H-01,Orphan Fund,26-JAN-2020,Y,Y
10073,CNRL ET AL HZ BUICK C- 033-A/094-A-14,Canadian Natural Resources Limited,26-JAN-2020,Y,N
16134,CNRL   BUICK A- 053-A/094-A-14,Canadian Natural Resources Limited,26-JAN-2020,Y,N
21887,ENERPLUS   TOMMY A- 035-A/094-G-15,Enerplus Corporation,25-JAN-2020,Y,Y
13791,CNRL  HZ BUICK B- 049-A/094-A-14,Canadian Natural Resources Limited,25-JAN-2020,Y,N
07686,CNRL ET AL  BUICK D- 058-A/094-A-14,Canadian Natural Resources Limited,25-JAN-2020,Y,N
20754,ORPHAN TERRA  CHINCHAGA B- 037-B/094-H-08,Orphan Fund,25-JAN-2020,Y,N
21885,ENERPLUS ET AL  TOMMY C- 025-A/094-G-15,Enerplus Corporation,25-JAN-2020,Y,Y
21886,ENERPLUS ET AL  TOMMY A- 038-A/094-G-15,Enerplus Corporation,25-JAN-2020,Y,Y
19775,CNRL   BUICK B-B036-A/094-A-14,Canadian Natural Resources Limited,24-JAN-2020,Y,N
25339,ORPHAN TERRA  MONIAS A12-15-082-21,Orphan Fund,24-JAN-2020,Y,N
19883,CNRL   BUICK D-A026-A/094-A-14,Canadian Natural Resources Limited,24-JAN-2020,Y,N
19894,CNRL   BUICK D- 027-A/094-A-14,Canadian Natural Resources Limited,24-JAN-2020,Y,N
04458,ORPHAN TERRA  WILDER  10-18-083-19,Orphan Fund,24-JAN-2020,Y,N
16071,COP   BLUEBERRY A13-07-088-24,ConocoPhillips Canada Resources Corp.,24-JAN-2020,Y,N
21152,COP   BLUEBERRY B-A036-C/094-A-13,ConocoPhillips Canada Resources Corp.,23-JAN-2020,Y,N
20138,CNRL   BUICK B-C046-A/094-A-14,Canadian Natural Resources Limited,23-JAN-2020,Y,N
22873,OVV   SUNRISE  10-10-078-16,Ovintiv Canada ULC,23-JAN-2020,Y,N
08735,CNRL   FLATROCK  05-14-084-16,Canadian Natural Resources Limited,23-JAN-2020,Y,N
16174,CNRL   BUICK B-B046-A/094-A-14,Canadian Natural Resources Limited,23-JAN-2020,Y,N
15975,ORPHAN TERRA  WILDER  02-34-082-20,Orphan Fund,23-JAN-2020,Y,N
11493,ORPHAN QUATTRO  RIGEL C- 041-I/094-A-10,Orphan Fund,22-JAN-2020,Y,N
20425,ORPHAN QUATTRO  PARADISE  11-13-085-16,Orphan Fund,22-JAN-2020,Y,N
21889,ENERPLUS ET AL  TOMMY B- 056-A/094-G-15,Enerplus Corporation,22-JAN-2020,Y,N
19905,CNRL   BUICK D-A006-A/094-A-14,Canadian Natural Resources Limited,22-JAN-2020,Y,N
19852,CNRL   BUICK B-A045-A/094-A-14,Canadian Natural Resources Limited,22-JAN-2020,Y,N
20093,ENERPLUS ET AL  TOMMY C- 036-A/094-G-15,Enerplus Corporation,22-JAN-2020,Y,Y
21432,ORPHAN TERRA  SUNRISE  09-05-080-17,Orphan Fund,21-JAN-2020,Y,N
14241,CNRL   BUICK C-A012-A/094-A-14,Canadian Natural Resources Limited,21-JAN-2020,Y,N
08997,CNRL ET AL HZ BUICK D- 095-I/094-A-11,Canadian Natural Resources Limited,20-JAN-2020,Y,N
09411,CNRL ET AL HZ BUICK A- 006-A/094-A-14,Canadian Natural Resources Limited,20-JAN-2020,Y,N
19577,CNRL   BUICK D- 062-I/094-A-11,Canadian Natural Resources Limited,19-JAN-2020,Y,N
18106,CNRL   BUICK C- 096-I/094-A-11,Canadian Natural Resources Limited,19-JAN-2020,Y,N
12051,CNRL  HZ BUICK B- 086-I/094-A-11,Canadian Natural Resources Limited,19-JAN-2020,Y,N
19902,CNRL   BUICK C- 097-I/094-A-11,Canadian Natural Resources Limited,18-JAN-2020,Y,N
19854,CNRL   BUICK C-A008-A/094-A-14,Canadian Natural Resources Limited,18-JAN-2020,Y,N
17980,CNRL   BUICK B-A077-I/094-A-11,Canadian Natural Resources Limited,18-JAN-2020,Y,N
19790,CNRL   BUICK C- 008-A/094-A-14,Canadian Natural Resources Limited,17-JAN-2020,Y,N
16400,COP   BLUEBERRY B- 017-E/094-A-13,ConocoPhillips Canada Resources Corp.,16-JAN-2020,Y,N
17899,CNRL   BUICK B- 061-J/094-A-11,Canadian Natural Resources Limited,15-JAN-2020,Y,N
17898,CNRL   BUICK B- 071-J/094-A-11,Canadian Natural Resources Limited,15-JAN-2020,Y,N
20084,CNRL   BUICK C- 067-I/094-A-11,Canadian Natural Resources Limited,15-JAN-2020,Y,N
12169,CNRL   BUICK B-A070-I/094-A-11,Canadian Natural Resources Limited,14-JAN-2020,Y,N
19082,CNRL   BUICK B- 060-I/094-A-11,Canadian Natural Resources Limited,14-JAN-2020,Y,N
19996,CNRL   BUICK B- 089-I/094-A-11,Canadian Natural Resources Limited,13-JAN-2020,Y,N
19855,CNRL   BUICK D-A069-I/094-A-11,Canadian Natural Resources Limited,13-JAN-2020,Y,N
12161,CNRL  HZ BUICK C-A028-I/094-A-11,Canadian Natural Resources Limited,13-JAN-2020,Y,N
10136,CNRL   BUICK A-A058-I/094-A-11,Canadian Natural Resources Limited,12-JAN-2020,Y,N
18390,CNRL   BUICK C- 079-I/094-A-11,Canadian Natural Resources Limited,12-JAN-2020,Y,N
19083,CNRL   BUICK B- 051-J/094-A-11,Canadian Natural Resources Limited,12-JAN-2020,Y,N
18243,CNRL   BUICK C- 049-I/094-A-11,Canadian Natural Resources Limited,10-JAN-2020,Y,N
04172,CNRL ET AL  BUICK D- 046-I/094-A-11,Canadian Natural Resources Limited,09-JAN-2020,Y,N
17992,CNRL   BUICK  06-34-088-20,Canadian Natural Resources Limited,08-JAN-2020,Y,N
10395,CNRL   BUICK  16-28-088-20,Canadian Natural Resources Limited,08-JAN-2020,Y,N
23192,CNRL   BUICK  05-09-088-19,Canadian Natural Resources Limited,07-JAN-2020,Y,N
16175,CNRL   BUICK C- 007-A/094-A-14,Canadian Natural Resources Limited,07-JAN-2020,Y,N
19300,COELACANTH   TWO RIVERS  03-24-083-16,Coelacanth Energy Inc.,21-DEC-2019,Y,Y
13011,STRATHCONA   SQUIRREL  14-25-087-20,STRATHCONA RESOURCES LTD.,20-DEC-2019,Y,N
13008,STRATHCONA   SQUIRREL  16-25-087-20,STRATHCONA RESOURCES LTD.,16-DEC-2019,Y,N
21272,STRATHCONA ET AL  SQUIRREL A10-28-087-19,STRATHCONA RESOURCES LTD.,09-DEC-2019,Y,N
01983,STRATHCONA ET AL  STODDART A11-05-086-19,STRATHCONA RESOURCES LTD.,08-DEC-2019,Y,N
14859,STRATHCONA ET AL  STODDART  08-16-086-19,STRATHCONA RESOURCES LTD.,08-DEC-2019,Y,N
21802,CNRL ET AL  BIRCH B- 041-J/094-A-13,Canadian Natural Resources Limited,07-DEC-2019,Y,N
29655,CNRL   NIG A- 078-G/094-H-04,Canadian Natural Resources Limited,07-DEC-2019,Y,N
01958,STRATHCONA   N PINE  06-27-085-18,STRATHCONA RESOURCES LTD.,07-DEC-2019,Y,N
05651,STRATHCONA ET AL  STODDART A06-27-085-18,STRATHCONA RESOURCES LTD.,07-DEC-2019,Y,N
26040,CNRL ASPECT  UMBACH C- 046-E/094-H-03,Canadian Natural Resources Limited,05-DEC-2019,Y,N
21973,CNRL   NIG B- 089-D/094-H-03,Canadian Natural Resources Limited,03-DEC-2019,Y,N
11527,CANLIN ET AL  TWO RIVERS  13-19-083-15,Canlin Energy Corporation,28-NOV-2019,Y,N
35316,COP  HZ BLUEBERRY K13-22-088-25,ConocoPhillips Canada Resources Corp.,26-NOV-2019,Y,N
19793,TOURMALINE   JEDNEY A-B039-F/094-G-08,Tourmaline Oil Corp.,25-NOV-2019,Y,N
18627,BONTERRA   SIRIUS D- 077-L/094-A-15,Bonterra Energy Corp.,20-NOV-2019,Y,N
19664,BONTERRA ET AL  BEAVERTAIL C- 011-E/094-A-15,Bonterra Energy Corp.,20-NOV-2019,Y,N
18626,BONTERRA   SIRIUS D- 063-L/094-A-15,Bonterra Energy Corp.,19-NOV-2019,Y,N
18290,BONTERRA   SIRIUS D- 052-L/094-A-15,Bonterra Energy Corp.,19-NOV-2019,Y,N
19665,BONTERRA ET AL  BEAVERTAIL B- 064-E/094-A-15,Bonterra Energy Corp.,19-NOV-2019,Y,N
27432,ARCRES ET AL HZ TOWER  05-14-081-17,ARC Resources Ltd.,15-NOV-2019,Y,N
06572,SABA O&G ET AL  MONIAS  10-14-083-21,Saba Oil & Gas Ltd.,08-NOV-2019,Y,N
06577,SABA O&G ET AL  MONIAS  10-11-083-21,Saba Oil & Gas Ltd.,08-NOV-2019,Y,N
06906,SABA O&G ET AL  MONIAS  14-05-083-21,Saba Oil & Gas Ltd.,07-NOV-2019,Y,N
08182,SABA O&G ET AL  MONIAS  01-32-082-22,Saba Oil & Gas Ltd.,06-NOV-2019,Y,N
16298,COELACANTH   TWO RIVERS  08-07-083-16,Coelacanth Energy Inc.,11-OCT-2019,Y,N
03990,ORPHAN TERRA  STODDART  11-24-085-19,Orphan Fund,11-OCT-2019,Y,N
24114,ARCRES   PARKLAND  10-11-081-16,ARC Resources Ltd.,11-OCT-2019,Y,N
23892,ARCRES   DAWSON  08-20-079-15,ARC Resources Ltd.,10-OCT-2019,Y,N
14886,ARCRES   DAWSON  11-28-079-14,ARC Resources Ltd.,10-OCT-2019,Y,N
19648,CANLIN  HZ MURRAY A-A069-L/093-I-15,Canlin Energy Corporation,06-OCT-2019,Y,N
07729,HARVEST COP  FLATROCK  16-07-084-16,Harvest Operations Corp.,06-OCT-2019,Y,N
22379,CANLIN ET AL HZ MURRAY C- 044-K/093-I-14,Canlin Energy Corporation,05-OCT-2019,Y,N
14308,ORPHAN QUATTRO  W BUICK B- 071-E/094-A-14,Orphan Fund,04-OCT-2019,Y,N
00744,ORPHAN   BUICK C- 016-B/094-A-14,Orphan Fund,04-OCT-2019,Y,N
14996,DRFN STODDART   STODDART  02-23-085-19,1166191 B.C. Ltd.,03-OCT-2019,Y,Y
01473,ORPHAN TERRA  STODDART  11-16-086-19,Orphan Fund,03-OCT-2019,Y,N
22011,ORPHAN QUATTRO  EAGLE B14-22-084-18,Orphan Fund,01-OCT-2019,Y,N
09993,ORPHAN QUATTRO  RIGEL  16-32-088-16,Orphan Fund,01-OCT-2019,Y,N
09375,ORPHAN QUATTRO  RIGEL C-A020-L/094-A-09,Orphan Fund,01-OCT-2019,Y,N
15376,INPLAY OIL ET AL  MUSKWA A- 005-A/094-J-14,InPlay Oil Corp.,27-SEP-2019,Y,Y
20290,ARCRES   PARKLAND  01-05-081-16,ARC Resources Ltd.,27-SEP-2019,Y,N
09865,KXL   BLUEBERRY  12-19-088-24,KXL Exploration Ltd.,26-SEP-2019,Y,N
03808,KXL   BLUEBERRY A11-19-088-24,KXL Exploration Ltd.,26-SEP-2019,Y,N
22949,ARCRES   DAWSON  16-33-078-15,ARC Resources Ltd.,25-SEP-2019,Y,N
07741,ARCRES   BRIAR RIDGE  06-31-078-13,ARC Resources Ltd.,25-SEP-2019,Y,Y
23361,ORPHAN QUATTRO HZ RIGEL C-B020-L/094-A-09,Orphan Fund,22-SEP-2019,Y,N
07521,ORPHAN QUATTRO  RIGEL C- 020-L/094-A-09,Orphan Fund,22-SEP-2019,Y,N
08745,ORPHAN QUATTRO  OAK A08-28-086-17,Orphan Fund,21-SEP-2019,Y,N
08755,ORPHAN QUATTRO  OAK  07-32-086-17,Orphan Fund,21-SEP-2019,Y,N
08651,ORPHAN QUATTRO  OAK  08-28-086-17,Orphan Fund,21-SEP-2019,Y,N
08754,ORPHAN QUATTRO  OAK  01-29-086-17,Orphan Fund,21-SEP-2019,Y,N
11346,ORPHAN QUATTRO  RIGEL  06-33-088-16,Orphan Fund,20-SEP-2019,Y,N
05127,ORPHAN QUATTRO  RIGEL  07-31-088-16,Orphan Fund,20-SEP-2019,Y,N
19357,ORPHAN QUATTRO  RIGEL  11-30-088-16,Orphan Fund,20-SEP-2019,Y,N
07104,ORPHAN QUATTRO  RIGEL  04-33-088-16,Orphan Fund,19-SEP-2019,Y,N
11189,ORPHAN QUATTRO HZ RIGEL B04-33-088-16,Orphan Fund,19-SEP-2019,Y,N
24254,ORPHAN QUATTRO  RIGEL  11-33-088-16,Orphan Fund,19-SEP-2019,Y,N
