,WA,Form,Abandoned Status Date,Area,RR Date,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time,Year
1119,2708,4800,1995-04-01,8360.0,1970-07-27,False,True,False,False,False,False,False,False,9014,1970
1140,2772,2200,2005-12-12,8120.0,1970-10-13,False,True,False,False,False,False,False,False,12844,1970
1141,2772,2200,2005-12-12,8120.0,1970-10-13,False,True,False,False,False,False,False,False,12844,1970
1142,2773,4800,1994-03-23,8360.0,1970-10-26,False,True,False,False,False,False,False,False,8549,1970
1143,2773,2850,1994-03-23,8360.0,1970-10-26,False,True,False,False,False,False,False,False,8549,1970
1144,2776,8400,1998-03-30,3200.0,1970-11-12,False,True,False,False,False,False,False,False,10000,1970
1148,2793,6200,1994-03-23,8360.0,1970-12-02,False,True,False,False,False,False,False,False,8512,1970
1149,2793,4800,1994-03-23,8360.0,1970-12-02,False,True,False,False,False,False,False,False,8512,1970
1153,2797,4800,1995-03-10,6800.0,1970-11-20,False,False,False,False,False,True,False,False,8876,1970
1155,2800,4800,2003-12-10,6800.0,1970-12-02,False,False,False,False,False,True,False,False,12061,1970
1159,2820,8400,1997-02-12,3200.0,1971-01-15,False,True,False,False,False,False,False,False,9525,1971
1161,2822,7400,1993-01-27,9000.0,1971-04-01,False,False,False,False,False,False,True,False,7972,1971
1162,2823,8400,1999-02-14,5400.0,1971-01-28,False,True,False,False,False,False,False,False,10244,1971
1165,2827,4800,2023-12-20,3560.0,2007-01-24,False,False,False,True,False,False,False,False,6174,2007
1169,2859,4575,1999-01-01,4900.0,1971-01-31,False,False,False,False,False,False,False,True,10197,1971
1175,2877,8400,1999-02-14,5400.0,1971-03-02,False,True,False,False,False,False,False,False,10211,1971
1176,2878,2200,2005-09-08,8120.0,1971-02-13,False,True,False,False,False,False,False,False,12626,1971
1177,2878,2200,2005-09-08,8120.0,1971-02-13,False,True,False,False,False,False,False,False,12626,1971
1178,2882,8600,2002-01-25,4700.0,1976-03-28,False,False,False,False,False,False,False,True,9434,1976
1180,2887,4535,1996-02-22,2000.0,1971-02-22,False,False,False,False,False,True,False,False,9131,1971
1181,2891,4535,2004-07-26,2000.0,1971-02-21,False,False,False,False,False,True,False,False,12209,1971
1184,2907,8600,1983-11-24,8800.0,1971-04-09,False,True,False,False,False,False,False,False,4612,1971
1185,2908,6200,1974-02-13,8100.0,1971-03-22,False,False,False,False,False,False,True,False,1059,1971
1191,2937,4800,2006-04-05,3300.0,1971-04-05,False,False,False,False,False,False,True,False,12784,1971
1198,2948,4800,1982-02-13,400.0,1971-07-31,False,False,False,False,False,False,True,False,3850,1971
1203,2955,8600,2003-02-26,5180.0,1978-02-17,False,False,False,False,False,False,False,True,9140,1978
1211,2972,4800,2006-07-17,7840.0,1971-10-03,False,True,False,False,False,False,False,False,12706,1971
1212,2972,4100,2006-07-17,7840.0,1971-10-03,False,True,False,False,False,False,False,False,12706,1971
1213,2972,2900,2006-07-17,7840.0,1971-10-03,False,True,False,False,False,False,False,False,12706,1971
1215,2976,4805,1996-09-11,8200.0,1971-10-31,False,False,False,False,False,False,False,True,9082,1971
1218,2983,2200,2005-09-10,8120.0,1971-11-06,False,True,False,False,False,False,False,False,12362,1971
1219,2987,2900,2003-10-19,7600.0,1971-11-14,False,False,False,False,False,False,True,False,11662,1971
1220,2987,2600,2003-10-19,2400.0,1971-11-14,False,False,False,False,False,False,True,False,11662,1971
1226,2995,2600,1998-07-28,3425.0,1971-11-21,False,False,True,False,False,False,False,False,9746,1971
1227,2995,4100,1998-07-28,3425.0,1971-11-21,False,False,True,False,False,False,False,False,9746,1971
1232,3017,4535,1996-02-15,2000.0,1972-01-05,False,False,False,False,False,True,False,False,8807,1972
1233,3018,4535,2003-04-01,2000.0,1972-02-01,False,False,False,False,False,True,False,False,11382,1972
1234,3022,8400,1975-02-05,9000.0,1972-04-15,False,False,False,False,False,False,True,False,1026,1972
1235,3031,8600,2012-03-17,8800.0,1978-03-21,False,False,False,False,False,False,False,True,12415,1978
1239,3038,4150,2005-12-08,5600.0,1972-01-05,False,True,False,False,False,False,False,False,12391,1972
1242,3050,7400,2005-11-19,5480.0,1972-03-08,False,True,False,False,False,False,False,False,12309,1972
1250,3080,4800,1996-08-08,7750.0,1989-08-17,False,True,False,False,False,False,False,False,2548,1989
1251,3082,8400,1999-01-23,5400.0,1972-03-17,False,True,False,False,False,False,False,False,9808,1972
1252,3086,4800,1995-03-02,6800.0,1972-02-15,False,False,False,False,False,True,False,False,8416,1972
1253,3087,4100,2002-10-13,3540.0,1972-02-18,False,True,False,False,False,False,False,False,11195,1972
1258,3103,4800,1995-09-27,6800.0,1972-03-11,False,False,False,False,False,True,False,False,8600,1972
1259,3106,4535,1992-04-21,2000.0,1972-03-12,False,False,False,False,False,True,False,False,7345,1972
1267,3121,4540,1993-09-30,9000.0,1972-03-28,False,True,False,False,False,False,False,False,7856,1972
1268,3122,4100,1989-09-27,3600.0,1972-04-02,False,False,False,True,False,False,False,False,6387,1972
1269,3122,6200,1989-09-27,3600.0,1972-04-02,False,False,False,True,False,False,False,False,6387,1972
1281,3158,7400,1993-03-17,4300.0,1972-12-30,False,False,True,False,False,False,False,False,7382,1972
1282,3158,2900,1993-03-17,4300.0,1972-12-30,False,False,True,False,False,False,False,False,7382,1972
1289,3174,4800,1989-02-21,9000.0,1973-02-15,False,False,False,False,False,False,True,False,5850,1973
1293,3188,4575,1980-04-11,4900.0,1972-09-27,False,False,False,False,False,False,True,False,2753,1972
1295,3196,4100,1983-06-14,7840.0,1972-11-12,False,True,False,False,False,False,False,False,3866,1972
1296,3196,4510,1983-06-14,7840.0,1972-11-12,False,True,False,False,False,False,False,False,3866,1972
1297,3196,2900,1983-06-14,7840.0,1972-11-12,False,True,False,False,False,False,False,False,3866,1972
1299,3202,6250,2009-10-20,3440.0,1979-07-16,False,False,False,False,False,True,False,False,11054,1979
1302,3225,4805,2006-09-11,8300.0,1972-11-19,False,False,False,False,False,False,True,False,12349,1972
1303,3225,2400,2006-09-11,8300.0,1972-11-19,False,False,False,False,False,False,True,False,12349,1972
1313,3273,2900,2004-11-11,2400.0,1973-01-22,False,True,False,False,False,False,False,False,11616,1973
1321,3301,8400,1998-12-16,5400.0,1973-03-25,False,True,False,False,False,False,False,False,9397,1973
1322,3307,7400,2003-02-21,1300.0,1973-02-01,False,False,False,False,False,False,True,False,10977,1973
1323,3308,8400,1993-03-07,5420.0,1973-03-02,False,True,False,False,False,False,False,False,7310,1973
1335,3345,7400,1977-07-28,8175.0,1973-06-21,False,True,False,False,False,False,False,False,1498,1973
1336,3345,4800,1977-07-28,8175.0,1973-06-21,False,True,False,False,False,False,False,False,1498,1973
1337,3345,4608,1977-07-28,8175.0,1973-06-21,False,True,False,False,False,False,False,False,1498,1973
1339,3348,2900,2003-12-13,2700.0,1973-03-14,False,True,False,False,False,False,False,False,11231,1973
1340,3348,2600,2003-12-13,2700.0,1973-03-14,False,True,False,False,False,False,False,False,11231,1973
1341,3353,4800,1991-03-14,6800.0,1973-03-26,False,True,False,False,False,False,False,False,6562,1973
1342,3353,2600,1991-03-14,6800.0,1973-03-26,False,True,False,False,False,False,False,False,6562,1973
1343,3360,2200,2005-07-29,8120.0,1973-03-28,False,True,False,False,False,False,False,False,11811,1973
1344,3363,4800,1998-09-26,6460.0,1973-08-13,False,True,False,False,False,False,False,False,9175,1973
1350,3373,2900,1996-07-31,2700.0,1973-08-08,False,False,True,False,False,False,False,False,8393,1973
1351,3373,2600,1996-07-31,2700.0,1973-08-08,False,False,True,False,False,False,False,False,8393,1973
1361,3397,4800,1994-03-13,6460.0,1973-11-24,False,False,False,False,False,True,False,False,7414,1973
1362,3410,4800,1986-03-15,3320.0,1974-01-07,False,True,False,False,False,False,False,False,4450,1974
1366,3416,7400,2004-03-31,8144.0,1973-12-24,False,True,False,False,False,False,False,False,11055,1973
1367,3417,7400,1980-01-28,9000.0,1974-01-08,False,False,False,False,False,False,True,False,2211,1974
1375,3427,8400,2003-02-01,7200.0,1974-02-26,False,True,False,False,False,False,False,False,10567,1974
1376,3430,8400,1986-03-17,7200.0,1974-02-10,False,False,False,False,False,False,False,True,4418,1974
1382,3434,7100,2023-02-06,740.0,2005-09-24,False,True,False,False,False,False,False,False,6344,2005
1385,3437,4805,1997-09-24,8300.0,1973-12-27,False,False,False,False,False,True,False,False,8672,1973
1386,3437,2600,1997-09-24,8300.0,1973-12-27,False,False,False,False,False,True,False,False,8672,1973
1392,3460,7400,1999-03-19,9000.0,1974-04-01,False,False,False,False,False,False,True,False,9118,1974
1393,3462,4580,2009-10-17,2960.0,1974-03-16,False,False,False,False,False,True,False,False,12999,1974
1399,3480,8400,2004-02-25,2900.0,1974-02-24,False,False,False,False,False,False,True,False,10958,1974
1400,3480,2600,2004-02-25,2900.0,1974-02-24,False,False,False,False,False,False,True,False,10958,1974
1402,3487,8600,2000-07-12,8800.0,1974-03-29,False,False,False,False,False,False,False,True,9602,1974
1403,3497,8600,2003-01-06,3200.0,1974-04-10,False,False,False,False,False,False,False,True,10498,1974
1404,3497,8600,2003-01-06,3200.0,1978-11-11,False,False,False,False,False,False,False,True,8822,1978
1405,3498,8400,2007-03-15,9000.0,1974-04-03,False,True,False,False,False,False,False,False,12034,1974
1406,3502,7400,2008-04-01,8140.0,1974-02-26,False,False,False,False,False,False,True,False,12453,1974
1407,3511,4100,2005-08-08,6480.0,1974-10-20,False,True,False,False,False,False,False,False,11250,1974
1408,3520,4800,1992-10-07,2020.0,1974-04-01,False,False,False,False,False,False,False,True,6764,1974
1409,3520,4100,1992-10-07,2020.0,1974-04-01,False,False,False,False,False,False,False,True,6764,1974
1410,3520,2630,1992-10-07,2020.0,1974-04-01,False,False,False,False,False,False,False,True,6764,1974
1411,3521,4800,2002-02-19,7600.0,1974-04-02,False,False,False,False,False,False,True,False,10185,1974
1420,3545,4100,1997-11-18,4400.0,1974-09-17,False,True,False,False,False,False,False,False,8463,1974
1427,3569,7400,1997-10-19,2940.0,1975-01-14,False,True,False,False,False,False,False,False,8314,1975
1428,3576,4510,1982-11-23,7840.0,1975-01-21,False,False,True,False,False,False,False,False,2863,1975
1429,3576,4800,1982-11-23,7840.0,1975-01-21,False,False,True,False,False,False,False,False,2863,1975
1430,3577,4100,2007-11-17,4400.0,1974-12-28,False,True,False,False,False,False,False,False,12012,1974
1433,3588,8400,1991-12-12,4700.0,1975-02-06,False,True,False,False,False,False,False,False,6153,1975
1440,3615,2630,1995-03-15,3380.0,1975-03-04,False,True,False,False,False,False,False,False,7316,1975
1441,3616,8400,1999-09-22,4700.0,1975-03-13,False,True,False,False,False,False,False,False,8959,1975
1443,3619,8400,2004-06-26,4700.0,1975-03-20,False,False,False,False,False,False,True,False,10691,1975
1444,3624,2900,1991-07-30,2400.0,1975-07-10,False,False,False,False,False,False,True,False,5864,1975
1445,3624,2900,1991-07-30,2400.0,1975-07-10,False,False,False,False,False,False,True,False,5864,1975
1447,3628,4100,1997-03-23,4400.0,1975-10-06,False,True,False,False,False,False,False,False,7839,1975
1448,3630,2600,1982-02-08,7860.0,1975-11-09,False,True,False,False,False,False,False,False,2283,1975
1449,3632,4500,2001-01-18,5600.0,1976-02-16,False,True,False,False,False,False,False,False,9103,1976
1450,3632,4150,2001-01-18,5600.0,1976-02-16,False,True,False,False,False,False,False,False,9103,1976
1461,3648,4100,2008-03-14,9000.0,1975-12-24,False,True,False,False,False,False,False,False,11769,1975
1462,3648,2700,2008-03-14,9000.0,1975-12-24,False,True,False,False,False,False,False,False,11769,1975
1463,3648,4100,2008-03-14,9000.0,2002-03-05,False,True,False,False,False,False,False,False,2201,2002
1464,3653,8400,1999-03-01,4700.0,1976-01-21,False,False,True,False,False,False,False,False,8440,1976
1465,3653,8200,1999-03-01,4700.0,1976-01-21,False,False,True,False,False,False,False,False,8440,1976
1466,3654,8400,2005-11-23,4700.0,1976-02-06,False,True,False,False,False,False,False,False,10883,1976
1470,3660,8400,2022-03-17,8800.0,1997-12-12,False,True,False,False,False,False,False,False,8861,1997
1471,3661,4800,1996-12-05,9000.0,1975-12-30,False,False,False,False,False,False,True,False,7646,1975
1472,3661,4100,1996-12-05,9000.0,1975-12-30,False,False,False,False,False,False,True,False,7646,1975
1473,3661,2600,1996-12-05,9000.0,1975-12-30,False,False,False,False,False,False,True,False,7646,1975
1479,3667,8600,1994-07-10,7770.0,1976-04-14,False,False,True,False,False,False,False,False,6661,1976
1480,3667,7700,1994-07-10,7770.0,1976-04-14,False,False,True,False,False,False,False,False,6661,1976
1481,3676,8400,1999-10-18,7770.0,1976-03-15,False,False,False,False,False,False,True,False,8617,1976
1482,3676,7400,1999-10-18,7770.0,1976-03-15,False,False,False,False,False,False,True,False,8617,1976
1483,3676,2600,1999-10-18,7770.0,1976-03-15,False,False,False,False,False,False,True,False,8617,1976
1487,3690,8400,2007-04-01,4700.0,1976-02-06,False,True,False,False,False,False,False,False,11377,1976
1488,3693,2600,2002-03-19,5420.0,1976-01-26,False,True,False,False,False,False,False,False,9549,1976
1489,3694,2600,2006-06-09,7780.0,1976-01-20,False,False,False,False,False,False,False,True,11098,1976
1490,3703,8400,1982-03-10,4700.0,1976-03-06,False,True,False,False,False,False,False,False,2195,1976
1491,3713,2630,2010-03-03,8240.0,1976-02-17,False,False,False,False,False,False,True,False,12433,1976
1492,3716,2900,1993-11-12,7600.0,1976-02-22,False,True,False,False,False,False,False,False,6473,1976
1493,3717,7100,2015-03-18,5852.0,2000-01-10,False,True,False,False,False,False,False,False,5546,2000
1494,3717,7100,2015-03-18,5852.0,2000-01-10,False,True,False,False,False,False,False,False,5546,2000
1495,3717,7100,2015-03-18,5852.0,2000-01-10,False,True,False,False,False,False,False,False,5546,2000
1496,3717,6210,2015-03-18,5852.0,2000-01-10,False,True,False,False,False,False,False,False,5546,2000
1497,3722,2630,2010-03-08,3380.0,1976-03-22,False,True,False,False,False,False,False,False,12404,1976
1499,3728,4800,2021-10-12,4000.0,1994-09-20,False,True,False,False,False,False,False,False,9884,1994
1501,3735,4100,1991-08-23,6400.0,1976-07-04,False,True,False,False,False,False,False,False,5528,1976
1502,3736,4800,2004-01-20,7250.0,1976-04-03,False,False,False,False,False,False,True,False,10153,1976
1503,3737,8600,1993-02-21,9000.0,1976-04-05,False,True,False,False,False,False,False,False,6166,1976
1504,3741,4800,2010-02-12,8700.0,1976-08-04,False,False,False,False,False,False,False,True,12245,1976
1505,3743,2600,2006-06-09,7780.0,1976-03-11,False,False,False,False,False,False,False,True,11047,1976
1507,3745,4100,2011-03-12,6400.0,1976-03-16,False,True,False,False,False,False,False,False,12779,1976
1508,3745,2720,2011-03-12,6400.0,1976-03-16,False,True,False,False,False,False,False,False,12779,1976
1509,3745,2600,2011-03-12,6400.0,1976-03-16,False,True,False,False,False,False,False,False,12779,1976
1511,3747,8400,2005-03-09,5420.0,1976-04-04,False,False,False,False,False,True,False,False,10566,1976
1512,3747,2600,2005-03-09,5420.0,1976-04-04,False,False,False,False,False,True,False,False,10566,1976
1513,3747,7700,2005-03-09,5420.0,1976-04-04,False,False,False,False,False,True,False,False,10566,1976
1516,3752,8400,1998-11-22,4700.0,1976-04-01,False,False,True,False,False,False,False,False,8270,1976
1517,3752,8200,1998-11-22,4700.0,1976-04-01,False,False,True,False,False,False,False,False,8270,1976
1519,3757,2630,2010-02-19,8240.0,1976-03-30,False,True,False,False,False,False,False,False,12379,1976
1520,3759,8400,1995-03-25,5180.0,1977-01-16,False,True,False,False,False,False,False,False,6642,1977
1522,3762,4100,2024-03-21,2200.0,2006-12-21,False,True,False,False,False,False,False,False,6300,2006
1523,3763,2900,1990-08-14,7600.0,1976-06-03,False,True,False,False,False,False,False,False,5185,1976
1524,3765,4800,1980-02-18,6560.0,1976-07-01,False,True,False,False,False,False,False,False,1327,1976
1525,3765,4900,1980-02-18,6560.0,1976-07-01,False,True,False,False,False,False,False,False,1327,1976
1526,3768,2900,1990-08-14,7600.0,1976-06-29,False,True,False,False,False,False,False,False,5159,1976
1527,3768,4100,1990-08-14,7600.0,1976-06-29,False,True,False,False,False,False,False,False,5159,1976
1530,3770,4800,2017-08-31,7400.0,2005-08-25,False,False,False,False,False,False,True,False,4389,2005
1531,3770,4700,2017-08-31,7400.0,2005-08-25,False,False,False,False,False,False,True,False,4389,2005
1538,3784,2600,2006-12-19,7860.0,1976-09-29,False,False,False,False,False,True,False,False,11038,1976
1540,3788,4575,2009-08-14,4900.0,1976-09-18,False,False,False,False,False,True,False,False,12018,1976
1548,3795,7400,2002-04-11,2940.0,1976-12-03,False,False,False,False,False,False,True,False,9260,1976
1549,3796,8400,2009-02-19,2940.0,1977-04-08,False,False,False,False,False,False,True,False,11640,1977
1553,3803,2900,2010-09-16,3540.0,1976-11-13,False,False,False,False,False,True,False,False,12360,1976
1562,3821,2900,1982-02-05,9000.0,1976-12-03,False,True,False,False,False,False,False,False,1890,1976
1564,3831,8400,2006-06-12,5400.0,1977-02-12,False,True,False,False,False,False,False,False,10712,1977
1565,3833,4100,2008-09-23,4400.0,1976-12-26,False,True,False,False,False,False,False,False,11594,1976
1572,3842,2900,1993-03-17,4300.0,1977-02-05,False,False,True,False,False,False,False,False,5884,1977
1573,3844,8400,2008-04-04,2900.0,1977-02-16,False,True,False,False,False,False,False,False,11370,1977
