,WA,Form,Abandoned Status Date,RR Date,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time
973,2323,4100,2006-01-30,1968-03-23,False,False,False,False,False,False,True,False,13827
974,2323,2700,2006-01-30,1968-03-23,False,False,False,False,False,False,True,False,13827
975,2324,2700,2025-02-11,1968-03-30,False,False,False,False,False,True,False,False,20772
976,2327,4100,2008-10-12,1968-06-14,False,True,False,False,False,False,False,False,14730
977,2334,4100,1968-06-20,1968-05-24,False,False,False,False,False,False,True,False,27
978,2340,4575,2018-01-22,1968-06-23,False,False,False,False,False,True,False,False,18110
979,2342,4800,1992-01-24,1968-06-16,False,False,False,False,False,True,False,False,8622
980,2352,4582,2023-10-29,1968-08-17,False,False,False,False,False,True,False,False,20161
981,2354,2900,2022-01-17,1968-08-04,False,True,False,False,False,False,False,False,19524
982,2354,2600,2022-01-17,1968-08-04,False,True,False,False,False,False,False,False,19524
983,2360,4575,1997-01-01,1968-08-15,False,False,False,False,False,True,False,False,10366
984,2366,4100,1970-03-25,1968-09-14,False,True,False,False,False,False,False,False,557
985,2368,4575,2010-03-15,1968-09-05,False,False,False,False,False,False,False,True,15166
986,2379,4575,1995-01-28,1968-09-28,False,False,False,False,False,True,False,False,9618
987,2382,4535,1985-10-15,1968-11-05,False,False,False,False,False,True,False,False,6188
988,2384,4535,1997-06-18,1968-10-22,False,False,False,False,False,True,False,False,10466
989,2385,4535,2002-04-04,1968-09-24,False,False,False,False,False,True,False,False,12245
990,2386,4800,1997-01-28,1968-09-22,False,False,False,False,False,True,False,False,10355
991,2386,4100,1997-01-28,1997-01-28,False,False,False,False,False,True,False,False,0
992,2391,4800,1980-03-06,1968-10-17,False,True,False,False,False,False,False,False,4158
993,2394,4800,2010-09-12,1968-10-13,False,False,False,False,False,False,False,True,15309
994,2395,4575,2013-04-01,1968-10-17,False,False,False,False,False,False,False,True,16237
995,2399,4800,2012-02-11,1968-10-22,False,False,False,False,False,False,False,True,15817
996,2400,2900,2018-03-13,1968-10-31,False,True,False,False,False,False,False,False,18030
997,2401,4100,1999-02-10,1968-11-07,False,True,False,False,False,False,False,False,11052
998,2404,4575,2017-11-27,1968-11-06,False,False,False,False,False,True,False,False,17918
999,2406,2600,2022-02-23,1968-12-10,False,True,False,False,False,False,False,False,19433
1000,2408,2800,2022-10-12,2001-10-07,False,False,False,False,False,False,True,False,7675
1001,2411,4582,2022-03-10,1968-11-29,False,False,False,False,False,True,False,False,19459
1002,2412,4100,1990-08-16,1968-12-13,False,True,False,False,False,False,False,False,7916
1003,2416,4575,2017-11-24,1968-12-15,False,False,False,False,False,True,False,False,17876
1004,2419,4100,1969-04-28,1969-01-02,False,False,False,False,False,False,True,False,116
1005,2420,7400,2023-09-03,1969-03-31,False,False,False,False,False,True,False,False,19879
1006,2425,8400,2022-03-18,1969-02-06,False,True,False,False,False,False,False,False,19398
1007,2436,8500,2021-03-04,1969-03-18,False,True,False,False,False,False,False,False,18979
1008,2441,4582,2020-12-19,1969-01-23,False,True,False,False,False,False,False,False,18958
1009,2442,4800,2021-03-20,1969-01-31,False,True,False,False,False,False,False,False,19041
1010,2445,2630,2020-03-17,1969-01-16,False,True,False,False,False,False,False,False,18688
1011,2446,4100,1993-03-12,1969-02-24,False,False,True,False,False,False,False,False,8782
1012,2446,4510,1993-03-12,1969-02-24,False,False,True,False,False,False,False,False,8782
1013,2452,7400,2017-02-17,1969-03-15,False,False,False,False,False,False,False,True,17506
1014,2457,2630,2014-02-15,1969-02-13,False,True,False,False,False,False,False,False,16438
1015,2457,2400,2014-02-15,1969-02-13,False,True,False,False,False,False,False,False,16438
1016,2459,8400,2004-06-07,1969-03-09,False,True,False,False,False,False,False,False,12874
1017,2459,7400,2004-06-07,1969-03-09,False,True,False,False,False,False,False,False,12874
1018,2462,4582,1969-10-09,1969-02-12,False,False,False,False,False,True,False,False,239
1019,2463,4590,2009-02-20,1969-02-20,False,False,False,False,False,True,False,False,14610
1020,2466,2630,1974-02-19,1969-02-07,False,False,False,False,False,False,True,False,1838
1021,2470,8400,2014-03-05,1969-03-21,False,False,True,False,False,False,False,False,16420
1022,2470,7400,2014-03-05,1969-03-21,False,False,True,False,False,False,False,False,16420
1023,2474,4575,2011-12-13,1969-03-06,False,False,False,False,False,True,False,False,15622
1024,2483,4800,2015-09-11,1969-03-20,False,False,False,False,False,False,False,True,16976
1025,2489,4535,2023-03-06,1969-03-03,False,False,False,False,False,True,False,False,19726
1026,2490,4535,2023-10-31,1969-03-10,False,False,False,False,False,True,False,False,19958
1027,2496,4800,2021-03-17,1969-03-01,False,True,False,False,False,False,False,False,19009
1028,2501,4050,1970-01-17,1970-01-17,False,False,False,False,False,False,True,False,0
1029,2502,6200,2021-09-28,1969-03-27,False,False,False,False,False,True,False,False,19178
1030,2503,4590,1993-11-20,1978-08-30,False,True,False,False,False,False,False,False,5561
1031,2505,4800,2023-03-03,1969-03-06,False,True,False,False,False,False,False,False,19720
1032,2509,8400,1997-03-25,1969-03-31,False,True,False,False,False,False,False,False,10221
1033,2515,4535,2002-06-21,1969-06-24,False,False,False,False,False,True,False,False,12050
1034,2516,4800,2015-03-03,1969-03-23,False,False,False,False,False,False,True,False,16781
1035,2516,4800,2015-03-03,2007-02-01,False,False,False,False,False,False,True,False,2952
1036,2517,8400,1994-03-01,1969-04-02,False,True,False,False,False,False,False,False,9099
1037,2532,4800,2009-11-05,1969-04-09,False,True,False,False,False,False,False,False,14820
1038,2532,2700,2009-11-05,1969-04-09,False,True,False,False,False,False,False,False,14820
1039,2533,4575,2018-06-09,1969-04-29,False,True,False,False,False,False,False,False,17938
1040,2534,4575,2002-11-13,1969-06-21,False,False,False,False,False,True,False,False,12198
1041,2534,4100,2002-11-13,1969-06-21,False,False,False,False,False,True,False,False,12198
1042,2534,2700,2002-11-13,1969-06-21,False,False,False,False,False,True,False,False,12198
1043,2535,4575,2009-11-06,1969-07-22,False,False,False,False,False,False,True,False,14717
1044,2535,4100,2009-11-06,1969-07-22,False,False,False,False,False,False,True,False,14717
1045,2536,4575,2010-06-14,1969-08-06,False,False,False,False,False,True,False,False,14922
1046,2537,2900,2022-02-23,1969-06-15,False,True,False,False,False,False,False,False,19246
1047,2538,2200,2004-10-19,1969-06-23,False,True,False,False,False,False,False,False,12902
1048,2539,6200,2000-08-18,1969-07-01,False,True,False,False,False,False,False,False,11371
1049,2543,6200,2020-12-15,1969-08-03,False,False,False,True,False,False,False,False,18762
1050,2543,4520,2020-12-15,1969-08-03,False,False,False,True,False,False,False,False,18762
1051,2545,4800,2009-03-12,1969-07-21,False,False,False,False,False,False,True,False,14479
1052,2547,7000,2023-02-04,1970-03-15,False,True,False,False,False,False,False,False,19319
1053,2547,8580,2023-02-04,1971-01-31,False,True,False,False,False,False,False,False,18997
1054,2547,7100,2023-02-04,1971-01-31,False,True,False,False,False,False,False,False,18997
1055,2547,8580,2023-02-04,1971-01-31,False,True,False,False,False,False,False,False,18997
1056,2547,8580,2023-02-04,1992-02-20,False,True,False,False,False,False,False,False,11307
1057,2547,7730,2023-02-04,2004-02-22,False,True,False,False,False,False,False,False,6922
1058,2547,7386,2023-02-04,2004-02-22,False,True,False,False,False,False,False,False,6922
1059,2547,8580,2023-02-04,2004-02-22,False,True,False,False,False,False,False,False,6922
1060,2548,6200,2017-10-11,1969-08-01,False,False,False,True,False,False,False,False,17603
1061,2548,4520,2017-10-11,1969-08-01,False,False,False,True,False,False,False,False,17603
1062,2552,4575,2018-06-19,1969-08-11,False,True,False,False,False,False,False,False,17844
1063,2553,6200,2013-12-11,1969-08-26,False,True,False,False,False,False,False,False,16178
1064,2553,6200,2013-12-11,1978-03-07,False,True,False,False,False,False,False,False,13063
1065,2559,2200,2005-08-16,1969-09-03,False,False,False,False,False,False,True,False,13131
1066,2560,2200,2005-09-08,1969-08-19,False,False,False,False,False,False,True,False,13169
1067,2561,4575,2017-11-24,1969-09-18,False,False,False,False,False,True,False,False,17599
1068,2563,8580,2023-02-22,1970-04-06,False,True,False,False,False,False,False,False,19315
1069,2563,7100,2023-02-22,1970-04-06,False,True,False,False,False,False,False,False,19315
1070,2563,8580,2023-02-22,1989-05-07,False,True,False,False,False,False,False,False,12344
1071,2564,2200,2005-08-10,1969-09-23,False,False,False,False,False,False,True,False,13105
1072,2565,2900,2022-02-24,1969-11-05,False,False,False,True,False,False,False,False,19104
1073,2565,2600,2022-02-24,1969-11-05,False,False,False,True,False,False,False,False,19104
1074,2567,4540,2024-12-20,1969-11-02,False,True,False,False,False,False,False,False,20137
1075,2569,2200,2005-09-09,1969-10-25,False,False,False,False,False,False,True,False,13103
1076,2572,2900,2023-03-08,1969-11-18,False,True,False,False,False,False,False,False,19468
1077,2573,2900,1990-09-11,1969-11-10,False,True,False,False,False,False,False,False,7610
1078,2574,4100,2022-09-02,1969-12-02,False,True,False,False,False,False,False,False,19267
1079,2583,6200,2006-03-29,1977-09-16,False,False,False,False,False,True,False,False,10421
1080,2583,4520,2006-03-29,1977-09-16,False,False,False,False,False,True,False,False,10421
1081,2588,4500,2011-01-16,1970-01-05,False,False,False,False,False,False,True,False,14986
1082,2588,4800,2011-01-16,1970-01-05,False,False,False,False,False,False,True,False,14986
1083,2588,4100,2011-01-16,1970-01-05,False,False,False,False,False,False,True,False,14986
1084,2593,2900,2023-03-24,1969-12-17,False,True,False,False,False,False,False,False,19455
1085,2593,2600,2023-03-24,1969-12-17,False,True,False,False,False,False,False,False,19455
1086,2594,4575,2017-12-11,1969-12-23,False,False,False,False,False,False,False,True,17520
1087,2596,8600,2021-03-03,1970-02-15,False,True,False,False,False,False,False,False,18644
1088,2600,8400,1971-03-30,1970-02-05,False,True,False,False,False,False,False,False,418
1089,2602,8600,2014-03-08,1970-01-16,False,False,False,False,False,False,True,False,16122
1090,2602,8600,2014-03-08,2006-03-22,False,False,False,False,False,False,True,False,2908
1091,2609,8400,1999-01-23,1970-02-06,False,True,False,False,False,False,False,False,10578
1092,2610,2600,2007-02-15,1970-01-03,False,False,True,False,False,False,False,False,13557
1093,2610,2900,2007-02-15,1970-01-03,False,False,True,False,False,False,False,False,13557
1094,2615,2700,2010-03-30,1970-01-07,False,True,False,False,False,False,False,False,14692
1095,2616,2700,1975-02-05,1970-01-28,False,False,False,False,False,False,True,False,1834
1096,2617,8400,1985-04-17,1970-02-10,False,True,False,False,False,False,False,False,5545
1097,2622,2630,2014-01-25,1970-01-14,False,True,False,False,False,False,False,False,16082
1098,2622,2400,2014-01-25,1970-01-14,False,True,False,False,False,False,False,False,16082
1099,2628,2630,2010-02-17,1970-01-25,False,True,False,False,False,False,False,False,14633
1100,2629,8400,2005-01-17,1970-02-22,False,True,False,False,False,False,False,False,12748
1101,2632,0050,2018-03-21,1970-01-09,False,False,False,False,False,False,False,True,17603
1102,2642,2630,2009-03-02,1970-01-24,False,True,False,False,False,False,False,False,14282
1103,2644,2700,2023-03-05,1970-01-27,False,True,False,False,False,False,False,False,19395
1104,2645,2600,2006-03-18,1970-02-13,False,False,False,False,False,False,False,True,13182
1105,2651,4540,2010-10-09,1977-09-24,False,True,False,False,False,False,False,False,12068
1106,2651,2900,2010-10-09,1977-09-24,False,True,False,False,False,False,False,False,12068
1107,2659,4800,2023-03-17,1970-02-11,False,False,False,False,False,True,False,False,19392
1108,2686,2600,2022-02-12,1970-03-08,False,True,False,False,False,False,False,False,18969
1109,2686,2900,2022-02-12,1970-03-08,False,True,False,False,False,False,False,False,18969
1110,2687,7400,2017-10-03,1970-04-23,False,True,False,False,False,False,False,False,17330
1111,2691,4800,2023-03-02,1970-03-13,False,False,False,False,False,True,False,False,19347
1112,2692,4800,2023-02-28,1970-03-20,False,False,False,False,False,True,False,False,19338
1113,2693,2900,2022-10-13,1970-03-16,False,True,False,False,False,False,False,False,19204
1114,2698,0050,2011-02-01,1970-02-20,False,False,False,False,False,False,False,True,14956
1115,2704,4575,1994-02-06,1970-03-28,False,False,False,False,False,False,False,True,8716
1116,2707,2900,2023-03-25,1970-03-20,False,True,False,False,False,False,False,False,19363
1117,2708,6200,1995-04-01,1970-07-27,False,True,False,False,False,False,False,False,9014
1118,2708,4100,1995-04-01,1970-07-27,False,True,False,False,False,False,False,False,9014
1119,2708,4800,1995-04-01,1970-07-27,False,True,False,False,False,False,False,False,9014
1120,2709,4100,1973-01-18,1970-06-06,False,False,False,False,False,False,False,True,957
1121,2713,4800,2010-03-10,1970-06-21,False,True,False,False,False,False,False,False,14507
1122,2713,2700,2010-03-10,1970-06-21,False,True,False,False,False,False,False,False,14507
1123,2713,2600,2010-03-10,1970-06-21,False,True,False,False,False,False,False,False,14507
1124,2721,4800,2023-03-23,1970-05-15,False,False,False,False,False,False,False,True,19305
1125,2723,4800,2023-03-20,1970-05-30,False,False,False,False,False,True,False,False,19287
1126,2725,2900,2023-01-29,1970-06-08,False,True,False,False,False,False,False,False,19228
1127,2726,2900,2019-06-17,1970-06-16,False,True,False,False,False,False,False,False,17898
1128,2728,4800,2023-03-06,1970-06-12,False,False,False,False,False,True,False,False,19260
1129,2736,4535,2024-11-23,1971-02-19,False,False,False,False,False,True,False,False,19636
1130,2743,4575,2017-12-03,1970-07-22,False,False,False,False,False,True,False,False,17301
1131,2757,6200,2016-03-31,1970-08-21,False,False,False,False,False,True,False,False,16659
1132,2762,4575,2012-11-07,1970-09-12,False,False,False,True,False,False,False,False,15397
1133,2762,4100,2012-11-07,1970-09-12,False,False,False,True,False,False,False,False,15397
1134,2762,2800,2012-11-07,1970-09-12,False,False,False,True,False,False,False,False,15397
1135,2764,4575,2018-01-20,1970-09-16,False,False,False,False,False,True,False,False,17293
1136,2765,4800,2023-03-04,1970-09-08,False,False,False,False,False,True,False,False,19170
1137,2770,4575,2017-12-10,1970-10-15,False,False,False,False,False,True,False,False,17223
1138,2770,4540,2017-12-10,1970-10-15,False,False,False,False,False,True,False,False,17223
1139,2770,2800,2017-12-10,1970-10-15,False,False,False,False,False,True,False,False,17223
